"Protein_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Swiss.Prot_Hit","SP_E.value","Swiss.Prot_Description","Trembl_Hit","TB_E.value","Trembl_Description","NCBI_hit","nr_E.value","NCBI_Description","GO_Swiss.Prot","GO_Trembl"
"evm.TU.chromosome_8.1726",3.0126120153908,-2.75888529612505,0.755260379636271,-3.65289292343617,0.00025930237912217,0.00240103294414305,"sp|A3KPN8|TTC38_DANRE",4.12e-176,"Tetratricopeptide repeat protein 38 OS=Danio rerio GN=ttc38 PE=3 SV=1","tr|A0A1S3HI47|A0A1S3HI47_LINUN",0,"tetratricopeptide repeat protein 38-like isoform X2 OS=Lingula unguis GN=LOC106154748 PE=4 SV=1","ref|XP_020619710.1|",0,"tetratricopeptide repeat protein 38-like isoform X1 [Orbicella faveolata]","",""
"evm.TU.chromosome_4.1204",20.1402971784744,-1.22389691164408,0.335472568235277,-3.64827716937417,0.000264004739199421,0.0024373849304323,"sp|Q5R941|FKB14_PONAB",5e-46,"Peptidyl-prolyl cis-trans isomerase FKBP14 OS=Pongo abelii GN=FKBP14 PE=2 SV=1","tr|A0A2B4S448|A0A2B4S448_STYPI",2.07e-109,"Peptidyl-prolyl cis-trans isomerase FKBP14 OS=Stylophora pistillata GN=Fkbp14 PE=4 SV=1","ref|XP_020605489.1|",3.37e-131,"FK506-binding protein 2-like [Orbicella faveolata]","GO:0005788; GO:0005509; GO:0003755","GO:0005509; GO:0003755"
"evm.TU.chromosome_7.766",2.11305716639165,-3.45000940720386,0.947110419263429,-3.64266862346097,0.000269826106728211,0.00248674148273592,"sp|Q60700|M3K12_MOUSE",3.09e-27,"Mitogen-activated protein kinase kinase kinase 12 OS=Mus musculus GN=Map3k12 PE=1 SV=1","tr|A0A2B4SWA7|A0A2B4SWA7_STYPI",0,"Dual specificity protein kinase shkA OS=Stylophora pistillata GN=shkA PE=4 SV=1","ref|XP_020619491.1|",0,"uncharacterized protein LOC110057246 [Orbicella faveolata]","GO:0030424; GO:0005829; GO:0030426; GO:0005886; GO:0005524; GO:0004709; GO:0042803; GO:0019901; GO:0004674; GO:0004871; GO:0016572; GO:0007254; GO:0000165; GO:2000672; GO:0018105; GO:0018107; GO:0046777; GO:0006468","GO:0016021; GO:0005524; GO:0004672"
"evm.TU.chromosome_4.213",3.46732093639352,-2.70891792288389,0.74382684622674,-3.64186629808483,0.000270668647756186,0.00249158030881721,NA,NA,NA,"tr|A0A2B4SME3|A0A2B4SME3_STYPI",3.83e-121,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene5527 PE=4 SV=1","ref|XP_020622376.1|",2.43e-123,"uncharacterized protein LOC110059996 [Orbicella faveolata]",NA,"GO:0016814; GO:0008270"
"evm.TU.chromosome_5.2704",4.87066238837482,1.78099725800483,0.489260244920589,3.64018388269806,0.000272443405637229,0.00250644739242457,NA,NA,NA,"tr|A0A2B4RRZ3|A0A2B4RRZ3_STYPI",2.01e-13,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene16477 PE=4 SV=1","ref|XP_020625176.1|",4.52e-122,"uncharacterized protein LOC110062591 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_10.3079",15.0328105173921,-1.10703870127483,0.304356178728374,-3.63731305176761,0.000275497015451766,0.00253016104443636,NA,NA,NA,"tr|A0A2B4SZE7|A0A2B4SZE7_STYPI",1.47e-125,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene1441 PE=4 SV=1","ref|XP_020620793.1|",1.54e-145,"uncharacterized protein LOC110058479 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_14.6431",1.91725919597251,3.87145236182243,1.06678494286149,3.62908418208251,0.000284428484757013,0.00260145982998911,"sp|B8AJ09|BASS4_ORYSI",1.35e-19,"Probable sodium/metabolite cotransporter BASS4, chloroplastic OS=Oryza sativa subsp. indica GN=BASS4 PE=3 SV=1","tr|A0A2B4S0F1|A0A2B4S0F1_STYPI",3.2e-163,"Transmembrane protein 104-like OS=Stylophora pistillata GN=tmem104 PE=4 SV=1","ref|XP_020608986.1|",0,"probable sodium/metabolite cotransporter BASS4, chloroplastic [Orbicella faveolata]","GO:0009941; GO:0016021","GO:0016021"
"evm.TU.chromosome_5.74",4.33675613354319,-2.1642070804981,0.596498628302358,-3.62818450506325,0.000285421262254992,0.00260598412512629,"sp|Q5TTP0|WDY_ANOGA",7.89e-71,"WD repeat-containing protein on Y chromosome OS=Anopheles gambiae GN=WDY PE=4 SV=4","tr|A0A2B4RKN6|A0A2B4RKN6_STYPI",0,"WD repeat-containing protein on Y chromosome OS=Stylophora pistillata GN=WDY PE=4 SV=1","gb|PFX16812.1|",0,"WD repeat-containing protein on Y chromosome-like isoform X1 [Stylophora pistillata]","GO:0031146","GO:0005509"
"evm.TU.chromosome_11.1583",2.17401810750768,-3.01684750041554,0.832922845949911,-3.62200114342519,0.000292332829042161,0.00266443888026522,NA,NA,NA,"tr|A0A2B4RF83|A0A2B4RF83_STYPI",7.53e-88,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene20648 PE=4 SV=1","gb|PFX15150.1|",1.17e-87,"uncharacterized protein LOC111343910 [Stylophora pistillata]",NA,""
"evm.TU.chromosome_10.2560",7.63063148140294,-2.6309072581781,0.726517269270085,-3.62125908007846,0.000293172740503936,0.00266903475906055,"sp|Q5XFX0|TAGL2_RAT",2.4e-46,"Transgelin-2 OS=Rattus norvegicus GN=Tagln2 PE=1 SV=1","tr|A0A2B4T0L9|A0A2B4T0L9_STYPI",1.24e-102,"Transgelin-2 OS=Stylophora pistillata GN=TAGLN2 PE=4 SV=1","gb|PFX34185.1|",1.93e-102,"transgelin-like [Stylophora pistillata]","GO:0070062; GO:0031982; GO:0045296; GO:0030855",""
"evm.TU.chromosome_12.2598",2.27484090513783,5.13264095665047,1.41736517650837,3.62125515831746,0.00029317718538518,0.00266903475906055,"sp|Q9QX29|TRPC5_MOUSE",6.31e-43,"Short transient receptor potential channel 5 OS=Mus musculus GN=Trpc5 PE=1 SV=2","tr|A0A2B4RQH3|A0A2B4RQH3_STYPI",0,"Short transient receptor potential channel 5 OS=Stylophora pistillata GN=TRPC5 PE=4 SV=1","ref|XP_020604926.1|",0,"short transient receptor potential channel 5-like isoform X2 [Orbicella faveolata]","GO:0034704; GO:0005737; GO:0030425; GO:0030426; GO:0005887; GO:0045121; GO:0043025; GO:0003779; GO:0042805; GO:0051117; GO:0005262; GO:0030276; GO:0070679; GO:0015279; GO:0006828; GO:0050774; GO:0030182; GO:0045773; GO:0008284; GO:0007204; GO:0010800; GO:0051480; GO:1902630","GO:0016021; GO:0005262"
"evm.TU.chromosome_7.139",2.87011801556034,-3.17735062973378,0.878711799942765,-3.61591892807259,0.000299284038720455,0.00271989750302116,"sp|Q0II24|C1QT9_BOVIN",3.51e-14,"Complement C1q and tumor necrosis factor-related protein 9 OS=Bos taurus GN=C1QTNF9 PE=2 SV=1","tr|A0A2B4SXB3|A0A2B4SXB3_STYPI",1.85e-102,"Complement C1q and tumor necrosis factor-related protein 9 OS=Stylophora pistillata GN=C1QTNF9 PE=4 SV=1","ref|XP_020603226.1|",3.48e-142,"uncharacterized protein LOC110042218 [Orbicella faveolata]","GO:0005581; GO:0005576","GO:0016021; GO:0005164; GO:0006955"
"evm.TU.chromosome_13.2379",21.5503590145317,1.2547035272874,0.347185937329251,3.61392381540359,0.000301597716082353,0.00273775370382448,"sp|Q6NYK8|MARH5_DANRE",7e-10,"E3 ubiquitin-protein ligase MARCH5 OS=Danio rerio GN=march5 PE=2 SV=1","tr|A7SIG3|A7SIG3_NEMVE",0,"Predicted protein OS=Nematostella vectensis GN=v1g170950 PE=4 SV=1","ref|XP_020626907.1|",0,"uncharacterized protein LOC110064231 [Orbicella faveolata]","GO:0005783; GO:0005789; GO:0016021; GO:0005741; GO:0004842; GO:0008270; GO:0090344; GO:0051865; GO:0090140","GO:0016021; GO:0008270"
"evm.TU.chromosome_3.789",3.27141905336255,-2.31309792453932,0.640672722552559,-3.610420489456,0.000305701005898013,0.00277339727605162,"sp|Q9NXG6|P4HTM_HUMAN",1.27e-77,"Transmembrane prolyl 4-hydroxylase OS=Homo sapiens GN=P4HTM PE=1 SV=2","tr|A0A2B4RRQ7|A0A2B4RRQ7_STYPI",3.85e-168,"Transmembrane prolyl 4-hydroxylase OS=Stylophora pistillata GN=P4HTM PE=4 SV=1","ref|XP_020619574.1|",0,"transmembrane prolyl 4-hydroxylase-like [Orbicella faveolata]","GO:0005789; GO:0016021; GO:0005509; GO:0005506; GO:0031418; GO:0016706; GO:0045646","GO:0016021; GO:0005506; GO:0031418; GO:0016705"
"evm.TU.chromosome_10.1317",5.02025130315082,-1.53727062362665,0.425823520879768,-3.61011204935459,0.000306064760827339,0.00277409419672946,"sp|P81900|KAPR2_DROME",2.14e-08,"cAMP-dependent protein kinase type II regulatory subunit OS=Drosophila melanogaster GN=Pka-R2 PE=1 SV=2","tr|A0A2B4SAN1|A0A2B4SAN1_STYPI",0,"cAMP-dependent protein kinase regulatory subunit OS=Stylophora pistillata GN=pkar PE=4 SV=1","ref|XP_020611726.1|",0,"uncharacterized protein LOC110050178 [Orbicella faveolata]","GO:0005952; GO:0005737; GO:0005886; GO:0030552; GO:0008603; GO:0007411; GO:0048148; GO:0048149; GO:0007623; GO:0045475; GO:0007622","GO:0016301"
"evm.TU.chromosome_7.2847",6.13378233329387,1.56574233191018,0.433716952358631,3.61005564434452,0.000306131325182251,0.00277409419672946,"sp|Q28678|ICLN_RABIT",3.54e-42,"Methylosome subunit pICln OS=Oryctolagus cuniculus GN=CLNS1A PE=2 SV=2","tr|A7RR20|A7RR20_NEMVE",2.48e-65,"Predicted protein OS=Nematostella vectensis GN=v1g240068 PE=4 SV=1","ref|XP_020632611.1|",5.58e-125,"methylosome subunit pICln-like [Orbicella faveolata]","GO:0005856; GO:0005829; GO:0034709; GO:0005634; GO:0034715; GO:0005886; GO:0006884; GO:0006821; GO:0000387","GO:0005829; GO:0034709; GO:0034715; GO:0005886; GO:0006884; GO:0006821; GO:0000387"
"evm.TU.chromosome_9.971",21.5385239659782,-0.844284924451175,0.233982595714163,-3.60832361002853,0.000308181934895379,0.00279088605851949,"sp|O02695|PTPR2_MACNE",1.55e-158,"Receptor-type tyrosine-protein phosphatase N2 OS=Macaca nemestrina GN=PTPRN2 PE=2 SV=1","tr|A0A2B4SE00|A0A2B4SE00_STYPI",0,"Receptor-type tyrosine-protein phosphatase N2 OS=Stylophora pistillata GN=PTPRN2 PE=4 SV=1","ref|XP_022788696.1|",0,"receptor-type tyrosine-protein phosphatase N2-like isoform X1 [Stylophora pistillata]","GO:0030054; GO:0016021; GO:0030667; GO:0030672; GO:0004725; GO:0035773; GO:0006629; GO:0007269","GO:0016021; GO:0004725"
"evm.TU.chromosome_2.122",30.917584613716,-0.714460766358063,0.198229199472476,-3.6042155659175,0.000313097119081813,0.00282417200229256,"sp|Q28623|SLMAP_RABIT",3.12e-115,"Sarcolemmal membrane-associated protein OS=Oryctolagus cuniculus GN=SLMAP PE=1 SV=2","tr|A0A2B4S331|A0A2B4S331_STYPI",0,"Sarcolemmal membrane-associated protein OS=Stylophora pistillata GN=SLMAP PE=4 SV=1","ref|XP_022791448.1|",0,"sarcolemmal membrane-associated protein-like isoform X2 [Stylophora pistillata]","GO:0005737; GO:0005615; GO:0016021; GO:0005815; GO:0042383; GO:0006936","GO:0016021; GO:0004930; GO:0006936"
"evm.TU.chromosome_10.356",5.39597912362403,-1.83764333374119,0.511308670702491,-3.59399994374522,0.000325639905611316,0.00291552670768375,"sp|O94983|CMTA2_HUMAN",2.22e-93,"Calmodulin-binding transcription activator 2 OS=Homo sapiens GN=CAMTA2 PE=1 SV=3","tr|A0A2B4S7T1|A0A2B4S7T1_STYPI",0,"Calmodulin-binding transcription activator 1 OS=Stylophora pistillata GN=CAMTA1 PE=4 SV=1","ref|XP_022788799.1|",0,"calmodulin-binding transcription activator 2-like [Stylophora pistillata]","GO:0005634; GO:0003682; GO:0042826; GO:0043565; GO:0008134; GO:0001077; GO:0014898; GO:0045944; GO:0006357",""
"evm.TU.chromosome_12.491",13.3951471232042,-1.44605943824271,0.402341616724395,-3.59410853397566,0.000325504139662223,0.00291552670768375,"sp|Q8TCU4|ALMS1_HUMAN",6.89e-13,"Alstrom syndrome protein 1 OS=Homo sapiens GN=ALMS1 PE=1 SV=3","tr|A0A2B4RP89|A0A2B4RP89_STYPI",0,"Alstrom syndrome protein 1 OS=Stylophora pistillata GN=ALMS1 PE=4 SV=1","ref|XP_020624522.1|",0,"uncharacterized protein LOC110061991 [Orbicella faveolata]","GO:0005813; GO:0005929; GO:0005829; GO:0000922; GO:0051393; GO:0097711; GO:0016197; GO:0000086; GO:0010389; GO:0051492",""
"evm.TU.chromosome_1.1769",50.5383848719647,1.0031489782123,0.280062137540999,3.58188003212482,0.000341130447013229,0.00303173406901055,"sp|Q99615|DNJC7_HUMAN",1.09e-166,"DnaJ homolog subfamily C member 7 OS=Homo sapiens GN=DNAJC7 PE=1 SV=2","tr|A0A2B4S127|A0A2B4S127_STYPI",0,"DnaJ-like subfamily C member 7 OS=Stylophora pistillata GN=DNAJC7 PE=4 SV=1","ref|XP_020632123.1|",0,"dnaJ homolog subfamily C member 7-like [Orbicella faveolata]","GO:0005737; GO:0005856; GO:0005829; GO:0070062; GO:0016020; GO:0005654; GO:0001671; GO:0031072; GO:0051085; GO:0006457; GO:1900034",""
"evm.TU.chromosome_10.2431",1.51833383802202,-3.45819243340417,0.966587281266687,-3.57773426200301,0.000346585549185673,0.00307151902567428,"sp|P39429|TRAF2_MOUSE",2.17e-37,"TNF receptor-associated factor 2 OS=Mus musculus GN=Traf2 PE=1 SV=1","tr|A0A2B4SIL4|A0A2B4SIL4_STYPI",0,"TNF receptor-associated factor 2 OS=Stylophora pistillata GN=Traf2 PE=4 SV=1","gb|PFX28720.1|",0,"TNF receptor-associated factor 2-like isoform X1 [Stylophora pistillata]","GO:0035631; GO:0005938; GO:0005737; GO:0009898; GO:0005829; GO:1990604; GO:0045121; GO:0097057; GO:0000151; GO:0012506; GO:0005174; GO:0019899; GO:0042802; GO:0031435; GO:0032403; GO:0019901; GO:0019903; GO:0046625; GO:0031996; GO:0005164; GO:0031625; GO:0004842; GO:0008270; GO:0007250; GO:0006915; GO:0043623; GO:0071732; GO:0043066; GO:0034351; GO:0051091; GO:2001238; GO:0043123; GO:1903721; GO:0032743; GO:0043507; GO:0051092; GO:0090073; GO:0002726; GO:1903265; GO:0097300; GO:0051865; GO:0030163; GO:0051291; GO:0070207; GO:0070534; GO:0042981; GO:0051023; GO:0046328; GO:0007165; GO:0033209","GO:0008270; GO:0042981; GO:0007165"
"evm.TU.chromosome_12.3214",4.53133268020041,1.86081205523388,0.520519890481253,3.5749105639622,0.000350347637591478,0.00310135711900634,"sp|A7SDA8|NARF_NEMVE",1.42e-69,"Probable cytosolic Fe-S cluster assembly factor v1g210509 OS=Nematostella vectensis GN=v1g210509 PE=3 SV=1","tr|K1RLH2|K1RLH2_CRAGI",5.06e-60,"Cytosolic Fe-S cluster assembly factor NARFL OS=Crassostrea gigas GN=CGI_10008280 PE=3 SV=1","ref|XP_020606297.1|",6.41e-87,"probable cytosolic Fe-S cluster assembly factor v1g210509 [Orbicella faveolata]","GO:0051539; GO:0051536; GO:0046872; GO:0003954; GO:0016226","GO:0016021; GO:0005230; GO:0004888"
"evm.TU.chromosome_13.1306",659.526591138721,0.790241228368811,0.221226663023507,3.57208854289342,0.000354145626234044,0.00312968220931493,"sp|P34737|RS15_PODAS",7.69e-81,"40S ribosomal protein S15 OS=Podospora anserina GN=RPS15 PE=3 SV=1","tr|A0A2B4SZF0|A0A2B4SZF0_STYPI",1.41e-99,"40S ribosomal protein S15 OS=Stylophora pistillata GN=RPS15 PE=4 SV=1","ref|XP_020625957.1|",3.4e-103,"40S ribosomal protein S15-like [Orbicella faveolata]","GO:0015935; GO:0003723; GO:0003735; GO:0006412","GO:0015935; GO:0003723; GO:0003735; GO:0006412"
"evm.TU.chromosome_14.3456",2.74799569768705,-2.73290288637916,0.766256252165723,-3.56656520407497,0.000361690846010049,0.00318202793056487,"sp|Q502K2|SAMH1_DANRE",2.22e-08,"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Danio rerio GN=samhd1 PE=2 SV=2","tr|A0A2B4S8F3|A0A2B4S8F3_STYPI",7.03e-23,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene10087 PE=4 SV=1","ref|XP_015747780.1|",7.92e-28,"PREDICTED: uncharacterized protein LOC107327544 [Acropora digitifera]","GO:0005634; GO:0032567; GO:0008832; GO:0003676; GO:0003723; GO:0008270; GO:0046061; GO:0051607; GO:0006203; GO:0045087; GO:0045088","GO:0046983"
"evm.TU.chromosome_14.5340",29.0520632144491,-1.25699098512646,0.353000249826313,-3.56087845757881,0.000369616155245681,0.00323904274515967,"sp|P24044|CALM_PLAFA",1.76e-35,"Calmodulin OS=Plasmodium falciparum PE=3 SV=4","tr|A0A2B4RZE7|A0A2B4RZE7_STYPI",1.66e-86,"Calmodulin OS=Stylophora pistillata GN=3 PE=4 SV=1","gb|PFX23011.1|",2.57e-86,"calmodulin-beta-like [Stylophora pistillata]","GO:0005509","GO:0005509"
"evm.TU.chromosome_5.1967",3.86964744766394,-2.47598556981633,0.695809511611371,-3.55842443728944,0.000373086088141667,0.00326762620166488,"sp|Q1PRL4|LIN41_CHICK",9.97e-57,"E3 ubiquitin-protein ligase TRIM71 OS=Gallus gallus GN=TRIM71 PE=2 SV=1","tr|A0A2B4R5E6|A0A2B4R5E6_STYPI",0,"E3 ubiquitin-protein ligase TRIM71 OS=Stylophora pistillata GN=trim71 PE=4 SV=1","ref|XP_020611984.1|",0,"E3 ubiquitin-protein ligase TRIM71-like [Orbicella faveolata]","GO:0000932; GO:0035198; GO:0004842; GO:0008270; GO:0008543; GO:0000082; GO:0035278; GO:0010586; GO:0021915; GO:0051865; GO:0060964; GO:2000177; GO:0072089","GO:0005622; GO:0016874; GO:0008270"
"evm.TU.chromosome_6.533",6.41092214921152,-2.07214150600549,0.582451938710032,-3.55761800809644,0.000374232993762226,0.00327401718901791,"sp|A0JMY5|NFXL1_XENLA",0,"NF-X1-type zinc finger protein NFXL1 OS=Xenopus laevis GN=nfxl1 PE=2 SV=1","tr|H2ZYM6|H2ZYM6_LATCH",0,"Nuclear transcription factor, X-box binding like 1 OS=Latimeria chalumnae GN=NFXL1 PE=4 SV=1","ref|XP_015758770.1|",0,"PREDICTED: NF-X1-type zinc finger protein NFXL1-like [Acropora digitifera]","GO:0016021; GO:0005634; GO:0003700; GO:0008270","GO:0016021; GO:0005634; GO:0003700; GO:0008270"
"evm.TU.chromosome_13.1064",4.51480116233798,1.97430424235081,0.555159929409211,3.55628015957821,0.000376142957283396,0.00328643915540839,"sp|A7S4N4|SERIC_NEMVE",6.81e-144,"Probable serine incorporator OS=Nematostella vectensis GN=serinc PE=3 SV=1","tr|A0A2B4RR60|A0A2B4RR60_STYPI",0,"Putative serine incorporator OS=Stylophora pistillata GN=serinc PE=4 SV=1","ref|XP_020605117.1|",0,"probable serine incorporator [Orbicella faveolata]","GO:0005789; GO:0016021; GO:0015194; GO:0008654","GO:0016021"
"evm.TU.chromosome_5.1346",1.27037648052554,-3.65607725843966,1.02876962798611,-3.553834754625,0.00037965768057094,0.00330672990930128,NA,NA,NA,"tr|A0A2B4SL45|A0A2B4SL45_STYPI",2.47e-138,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene4582 PE=4 SV=1","ref|XP_020611118.1|",0,"uncharacterized protein LOC110049652 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_14.1498",225.361227528179,0.679878170275191,0.191373210279347,3.55262980269168,0.000381400796879676,0.0033170595610972,"sp|Q90YQ0|RS24_ICTPU",5.01e-59,"40S ribosomal protein S24 OS=Ictalurus punctatus GN=rps24 PE=2 SV=1","tr|A7SFM1|A7SFM1_NEMVE",1.96e-62,"40S ribosomal protein S24 OS=Nematostella vectensis GN=v1g244934 PE=3 SV=1","ref|XP_020608885.1|",3.06e-71,"40S ribosomal protein S24-like [Orbicella faveolata]","GO:0005840; GO:0003735; GO:0006412","GO:0022627; GO:0003735; GO:0000462; GO:0006412"
"evm.TU.chromosome_9.2363",10.457227658948,-1.34384095496474,0.37849581004368,-3.55047775775815,0.000384532627080836,0.0033380749900629,"sp|P46735|MYO1B_MOUSE",0,"Unconventional myosin-Ib OS=Mus musculus GN=Myo1b PE=1 SV=3","tr|A0A2B4SMS1|A0A2B4SMS1_STYPI",0,"Unconventional myosin-Ib OS=Stylophora pistillata GN=MYO1B PE=4 SV=1","ref|XP_020602113.1|",0,"unconventional myosin-Ib-like isoform X1 [Orbicella faveolata]","GO:0005884; GO:0005903; GO:0071944; GO:0005737; GO:0005769; GO:0010008; GO:0030175; GO:0016459; GO:0048471; GO:0005886; GO:0051015; GO:0005524; GO:0045296; GO:0005516; GO:0000146; GO:0005547; GO:0005546; GO:0051017; GO:0007015; GO:0030048; GO:0006892; GO:0033572","GO:0016459; GO:0003779; GO:0005524; GO:0003774"
"evm.TU.chromosome_3.243",5.85172973875486,-2.08742043479678,0.588122096787172,-3.54929774990612,0.000386260056052841,0.00335121701478681,"sp|P08253|MMP2_HUMAN",1.18e-09,"72 kDa type IV collagenase OS=Homo sapiens GN=MMP2 PE=1 SV=2","tr|A0A2B4SNT7|A0A2B4SNT7_STYPI",1.15e-08,"Collagen alpha-4(VI) chain OS=Stylophora pistillata GN=Col6a4 PE=4 SV=1","ref|XP_006875389.1|",5.12e-09,"PREDICTED: hepatocyte growth factor activator [Chrysochloris asiatica]","GO:0031012; GO:0005576; GO:0005615; GO:0005739; GO:0005634; GO:0005886; GO:0005578; GO:0030017; GO:0004222; GO:0008237; GO:0004252; GO:0008270; GO:0001525; GO:0001955; GO:0060346; GO:0044267; GO:0071230; GO:0030574; GO:0019221; GO:0007566; GO:0035987; GO:0048013; GO:0022617; GO:0060325; GO:0001957; GO:0045089; GO:1904707; GO:0006508; GO:0001666","GO:0005581"
"evm.TU.chromosome_4.1755",152.387771503523,-0.463322085751839,0.130562125165055,-3.54867144791121,0.000387179851172266,0.00335548744569228,"sp|Q92614|MY18A_HUMAN",0,"Unconventional myosin-XVIIIa OS=Homo sapiens GN=MYO18A PE=1 SV=3","tr|A0A2B4RZ65|A0A2B4RZ65_STYPI",0,"Unconventional myosin-XVIIIa OS=Stylophora pistillata GN=MYO18A PE=4 SV=1","ref|XP_022797069.1|",0,"unconventional myosin-XVIIIa-like [Stylophora pistillata]","GO:0042641; GO:0009986; GO:0005793; GO:0000139; GO:0016020; GO:0016459; GO:0005802; GO:0051015; GO:0043531; GO:0005524; GO:0003677; GO:0003723; GO:0031032; GO:0090164; GO:0016477; GO:0006259; GO:0007030; GO:0090161; GO:0048194; GO:0043066; GO:1903028; GO:0050714; GO:0043030","GO:0016459; GO:0051015; GO:0005524; GO:0003774"
"evm.TU.chromosome_12.2847",223.199106932069,0.622304549489619,0.175504075041064,3.5458125365124,0.000391404541309893,0.00338462494537674,"sp|P61165|TM258_HUMAN",6.36e-45,"Transmembrane protein 258 OS=Homo sapiens GN=TMEM258 PE=1 SV=1","tr|A0A1S3HDG0|A0A1S3HDG0_LINUN",9.36e-43,"transmembrane protein 258 OS=Lingula unguis GN=LOC106154304 PE=4 SV=1","ref|XP_020606644.1|",3.49e-50,"transmembrane protein 258 [Orbicella faveolata]","GO:0005783; GO:0016021; GO:0034998; GO:0006487","GO:0016021; GO:0034998; GO:0006487"
"evm.TU.chromosome_14.6028",2.80416274196968,-2.38047810285033,0.672461931936765,-3.53994477575005,0.000400210767583344,0.00345316547400802,"sp|Q06136|KDSR_HUMAN",3.92e-100,"3-ketodihydrosphingosine reductase OS=Homo sapiens GN=KDSR PE=1 SV=1","tr|A0A2B4SHQ7|A0A2B4SHQ7_STYPI",0,"3-ketodihydrosphingosine reductase OS=Stylophora pistillata GN=KDSR PE=4 SV=1","ref|XP_020628746.1|",0,"3-ketodihydrosphingosine reductase-like [Orbicella faveolata]","GO:0005783; GO:0005789; GO:0005615; GO:0016021; GO:0016020; GO:0047560; GO:0006666; GO:0030148","GO:0016021"
"evm.TU.chromosome_5.990",1.51092808002962,-3.44958785977422,0.975153501506824,-3.53748189843328,0.000403961874990222,0.00347979233148822,NA,NA,NA,"tr|A0A2B4RKD2|A0A2B4RKD2_STYPI",2.56e-76,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene19018 PE=4 SV=1","ref|XP_022804643.1|",7.02e-82,"uncharacterized protein LOC111341874 isoform X1 [Stylophora pistillata]",NA,""
"evm.TU.chromosome_13.1375",8.19882581587141,1.27387311073016,0.360384206030953,3.5347639808076,0.000408139532785819,0.00351385077733046,"sp|Q8N6T7|SIR6_HUMAN",1.12e-123,"NAD-dependent protein deacetylase sirtuin-6 OS=Homo sapiens GN=SIRT6 PE=1 SV=2","tr|A0A2B4SYK1|A0A2B4SYK1_STYPI",0,"NAD-dependent protein deacetylase sirtuin-6 OS=Stylophora pistillata GN=Sirt6 PE=4 SV=1","ref|XP_020608148.1|",0,"NAD-dependent protein deacetylase sirtuin-6-like isoform X1 [Orbicella faveolata]","GO:0005737; GO:0005724; GO:0005654; GO:0005634; GO:0003682; GO:0003956; GO:0003950; GO:0070403; GO:0017136; GO:0046969; GO:0034979; GO:0003714; GO:0008270; GO:0006284; GO:0042593; GO:0008285; GO:0046325; GO:0045820; GO:0045892; GO:1905555; GO:1902732; GO:0031940; GO:0048146; GO:2000648; GO:0032206; GO:1905549; GO:1905564; GO:0003247; GO:0006471; GO:0031648; GO:0010569; GO:0031667","GO:0070403"
"evm.TU.chromosome_2.189",1.1509207689832,-4.12967955628161,1.1700004776083,-3.52963920555267,0.000416126723589722,0.00358065182387099,"sp|Q0PMG2|MDGA1_MOUSE",1.25e-11,"MAM domain-containing glycosylphosphatidylinositol anchor protein 1 OS=Mus musculus GN=Mdga1 PE=2 SV=2","tr|A0A2B4RNV0|A0A2B4RNV0_STYPI",3.1e-25,"Roundabout-like 1 OS=Stylophora pistillata GN=Robo1 PE=4 SV=1","ref|XP_020621934.1|",3.56e-32,"hemicentin-1-like isoform X3 [Orbicella faveolata]","GO:0046658; GO:0045121; GO:0021799; GO:0001764","GO:0016021"
"evm.TU.chromosome_10.1589",18.1793646882037,-0.92001623341835,0.260703101050764,-3.52898078200921,0.000417163423749546,0.00358564070961069,"sp|Q7Z3E5|ARMC9_HUMAN",0,"LisH domain-containing protein ARMC9 OS=Homo sapiens GN=ARMC9 PE=1 SV=2","tr|A7S1S2|A7S1S2_NEMVE",0,"Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g101157 PE=4 SV=1","ref|XP_020624049.1|",0,"lisH domain-containing protein ARMC9-like isoform X1 [Orbicella faveolata]","GO:0070062",""
"evm.TU.chromosome_6.1706",11.2694008666773,1.38791819094225,0.393532437233133,3.52682030660672,0.000420582099670163,0.00360712352695258,"sp|A2CI35|DUSTY_STRPU",0,"Dual serine/threonine and tyrosine protein kinase OS=Strongylocentrotus purpuratus GN=DSTYK PE=2 SV=1","tr|A0A2B4SCL9|A0A2B4SCL9_STYPI",0,"Dual serine/threonine and tyrosine protein kinase OS=Stylophora pistillata GN=DSTYK PE=4 SV=1","ref|XP_020613146.1|",0,"dual serine/threonine and tyrosine protein kinase-like [Orbicella faveolata]","GO:0016324; GO:0016323; GO:0030054; GO:0005737; GO:0005829; GO:0005524; GO:0004674; GO:0004712; GO:0004713; GO:0048568; GO:0035556; GO:0006468","GO:0005524; GO:0004672"
